site_code,measurement_date,rp_elevation,gs_elevation,ws_reading,rp_reading,ewm_measurement_issue_type_id,measuring_agency_code,comments
389868N1228802W001,1993-10-28 00:00,1375.640,1375.440,0,27.300,,1,
389868N1228802W001,1994-04-04 00:00,1375.640,1375.440,0,18.100,,1,
389868N1228802W001,1994-10-03 00:00,1375.640,1375.440,0,37.000,,1,
389868N1228802W001,1995-04-26 00:00,1375.640,1375.440,0,13.600,,1,
389868N1228802W001,1995-10-13 00:00,1375.640,1375.440,0,25.400,,1,
389868N1228802W001,1996-04-10 00:00,1375.640,1375.440,0,13.600,,1,
389868N1228802W001,1996-10-22 00:00,1375.640,1375.440,0,25.100,,1,
389868N1228802W001,1997-03-28 00:00,1375.640,1375.440,0,14.400,,1,
389868N1228802W001,1998-04-01 00:00,1375.640,1375.440,0,14.600,,1,
389868N1228802W001,1999-04-21 00:00,1375.640,1375.440,0,28.200,,1,
389868N1228802W001,1999-10-15 00:00,1375.640,1375.440,0,42.600,,1,
389868N1228802W001,2000-04-06 00:00,1375.640,1375.440,0,38.900,,1,
389868N1228802W001,2000-10-04 00:00,1375.640,1375.440,0,33.700,,1,
389868N1228802W001,2001-04-11 00:00,1375.640,1375.440,0,37.300,,1,
389868N1228802W001,2001-10-04 00:00,1375.640,1375.440,0,32.300,,1,
389868N1228802W001,2002-03-26 00:00,1375.640,1375.440,0,18.300,,1,
389868N1228802W001,2002-10-08 00:00,1375.640,1375.440,0,33.200,,1,
389868N1228802W001,2003-04-02 00:00,1375.640,1375.440,0,16.700,,1,
389868N1228802W001,2003-09-30 00:00,1375.640,1375.440,0,28.400,,1,
389868N1228802W001,2004-03-31 00:00,1375.640,1375.440,0,16.100,,1,
389868N1228802W001,2004-10-07 00:00,1375.640,1375.440,0,37.700,,1,
389868N1228802W001,2005-03-31 00:00,1375.640,1375.440,0,16.300,,1,
389868N1228802W001,2005-10-06 00:00,1375.640,1375.440,0,31.400,,1,
389868N1228802W001,2006-04-05 00:00,1375.640,1375.440,0,5.700,,1,
389868N1228802W001,2006-10-11 00:00,1375.640,1375.440,0,28.600,,1,
389868N1228802W001,2007-04-06 00:00,1375.640,1375.440,0,17.300,,1,
389868N1228802W001,2007-10-17 00:00,1375.640,1375.440,0,30.600,,1,
389868N1228802W001,2008-04-02 00:00,1375.640,1375.440,0,20.800,,1,
389868N1228802W001,2008-10-08 00:00,1375.640,1375.440,0,30.900,,1,
389868N1228802W001,2009-04-02 00:00,1375.640,1375.440,0,14.000,,1,
389868N1228802W001,2009-10-01 00:00,1375.640,1375.440,0,38.300,,1,
389875N1228666W001,1966-03-23 00:00,1363.400,1362.900,0,4.000,,1,
389875N1228666W001,1966-11-07 00:00,1363.400,1362.900,0,21.700,,1,
389875N1228666W001,1966-12-19 00:00,1363.400,1362.900,0,15.200,,1,
389875N1228666W001,1967-04-03 00:00,1363.400,1362.900,0,3.100,,1,
389875N1228666W001,1967-10-26 00:00,1363.400,1362.900,0,18.700,,1,
389875N1228666W001,1968-04-05 00:00,1363.400,1362.900,0,3.500,,1,
389875N1228666W001,1968-10-22 00:00,1363.400,1362.900,0,19.900,,1,
389875N1228666W001,1969-04-14 00:00,1363.400,1362.900,0,3.300,,1,
389875N1228666W001,1969-11-13 00:00,1363.400,1362.900,0,20.000,,1,
389875N1228666W001,1970-04-10 00:00,1363.400,1362.900,0,3.800,,1,
389875N1228666W001,1970-10-07 00:00,1363.400,1362.900,0,22.200,,1,
389875N1228666W001,1971-04-08 00:00,1363.400,1362.900,0,3.700,,1,
389875N1228666W001,1971-10-12 00:00,1363.400,1362.900,0,23.800,,1,
389875N1228666W001,1972-04-04 00:00,1363.400,1362.900,0,9.400,,1,
389875N1228666W001,1972-10-04 00:00,1363.400,1362.900,0,25.600,,1,
389875N1228666W001,1973-03-20 00:00,1363.400,1362.900,0,2.700,,1,
389875N1228666W001,1973-10-05 00:00,1363.400,1362.900,0,24.500,,1,
389875N1228666W001,1974-04-11 00:00,1363.400,1362.900,0,2.300,,1,
389875N1228666W001,1974-10-15 00:00,1363.400,1362.900,0,20.700,,1,
389875N1228666W001,1975-04-09 00:00,1363.400,1362.900,0,3.000,,1,
389875N1228666W001,1975-10-08 00:00,1363.400,1362.900,0,25.200,,1,
389875N1228666W001,1976-04-07 00:00,1363.400,1362.900,0,16.100,,1,
389875N1228666W001,1976-04-20 00:00,1363.400,1362.900,0,15.600,,1,
389875N1228666W001,1976-10-12 00:00,1363.400,1362.900,0,30.900,,1,
389875N1228666W001,1977-03-02 00:00,1363.400,1362.900,0,24.300,,1,
389875N1228666W001,1977-05-02 00:00,1363.400,1362.900,0,23.700,,1,
389875N1228666W001,1977-09-07 00:00,1363.400,1362.900,0,42.000,,1,
389875N1228666W001,1978-04-14 00:00,1363.400,1362.900,0,5.400,,1,
389875N1228666W001,1978-09-11 00:00,1363.400,1362.900,0,19.100,,1,
389875N1228666W001,1979-04-03 00:00,1363.400,1362.900,0,7.000,,1,
389875N1228666W001,1979-10-11 00:00,1363.400,1362.900,0,25.700,,1,
389875N1228666W001,1980-03-27 00:00,1363.400,1362.900,0,3.200,,1,
389875N1228666W001,1980-10-10 00:00,1363.400,1362.900,0,23.000,,1,
389875N1228666W001,1981-03-18 00:00,1363.400,1362.900,0,8.400,,1,
389875N1228666W001,1981-10-06 00:00,1363.400,1362.900,0,23.600,,1,
389875N1228666W001,1982-04-06 00:00,1363.400,1362.900,0,1.000,,1,
389875N1228666W001,1982-10-14 00:00,1363.400,1362.900,0,20.700,,1,
389875N1228666W001,1983-04-22 00:00,1363.400,1362.900,0,2.500,,1,
389875N1228666W001,1983-11-29 00:00,1363.400,1362.900,0,7.900,,1,
389875N1228666W001,1984-04-05 00:00,1363.400,1362.900,0,3.200,,1,
389875N1228666W001,1984-10-15 00:00,1363.400,1362.900,0,22.100,,1,
389875N1228666W001,1985-04-04 00:00,1363.400,1362.900,0,3.300,,1,
389875N1228666W001,1985-10-04 00:00,1363.400,1362.900,0,20.900,,1,
389875N1228666W001,1986-04-04 00:00,1363.400,1362.900,0,2.600,,1,
389875N1228666W001,1986-10-28 00:00,1363.400,1362.900,0,16.900,,1,
389875N1228666W001,1987-04-03 00:00,1363.400,1362.900,0,7.100,,1,
389875N1228666W001,1987-10-08 00:00,1363.400,1362.900,0,21.900,,1,
389875N1228666W001,1988-04-12 00:00,1363.400,1362.900,0,7.500,,1,
389875N1228666W001,1988-10-17 00:00,1363.400,1362.900,0,21.700,,1,
389875N1228666W001,1989-04-04 00:00,1363.400,1362.900,0,10.500,,1,
389875N1228666W001,1989-10-12 00:00,1363.400,1362.900,0,18.800,,1,
389875N1228666W001,1990-03-26 00:00,1363.400,1362.900,0,10.700,,1,
389875N1228666W001,1990-10-05 00:00,1363.400,1362.900,0,21.800,,1,
389875N1228666W001,1991-04-01 00:00,1363.400,1362.900,0,13.100,,1,
389875N1228666W001,1991-10-01 00:00,1363.400,1362.900,0,24.600,,1,
389875N1228666W001,1992-04-02 00:00,1363.400,1362.900,0,11.300,,1,
389875N1228666W001,1992-09-29 00:00,1363.400,1362.900,0,23.900,,1,
389875N1228666W001,1993-03-30 00:00,1363.400,1362.900,0,2.400,,1,
389875N1228666W001,1993-10-27 00:00,1363.400,1362.900,0,16.500,,1,
389875N1228666W001,1994-03-31 00:00,1363.400,1362.900,0,8.000,,1,
389875N1228666W001,1994-09-29 00:00,1363.400,1362.900,0,22.700,,1,
389875N1228666W001,1995-04-21 00:00,1363.400,1362.900,0,3.000,,1,
389875N1228666W001,1995-10-11 00:00,1363.400,1362.900,0,17.000,,1,
389875N1228666W001,1996-04-09 00:00,1363.400,1362.900,0,2.600,,1,
389875N1228666W001,1996-10-17 00:00,1363.400,1362.900,0,17.200,,1,
389875N1228666W001,1997-03-27 00:00,1363.400,1362.900,0,3.500,,1,
389875N1228666W001,1998-04-01 00:00,1363.400,1362.900,0,2.800,,1,
389875N1228666W001,1999-04-20 00:00,1363.400,1362.900,0,2.400,,1,
389875N1228666W001,1999-10-14 00:00,1363.400,1362.900,0,15.600,,1,
389875N1228666W001,2000-04-05 00:00,1363.400,1362.900,0,3.600,,1,
389875N1228666W001,2000-10-03 00:00,1363.400,1362.900,0,16.400,,1,
389875N1228666W001,2001-04-05 00:00,1363.400,1362.900,0,7.900,,1,
389875N1228666W001,2001-10-04 00:00,1363.400,1362.900,0,15.500,,1,
389875N1228666W001,2002-03-26 00:00,1363.400,1362.900,0,4.100,,1,
389875N1228666W001,2002-10-04 00:00,1363.400,1362.900,0,15.500,,1,
389875N1228666W001,2003-04-02 00:00,1363.400,1362.900,0,3.600,,1,
389875N1228666W001,2003-09-30 00:00,1363.400,1362.900,0,13.000,,1,
389875N1228666W001,2004-03-31 00:00,1363.400,1362.900,0,3.900,,1,
389875N1228666W001,2004-10-07 00:00,1363.400,1362.900,0,14.900,,1,
389875N1228666W001,2005-03-31 00:00,1363.400,1362.900,0,2.100,,1,
389875N1228666W001,2005-10-06 00:00,1363.400,1362.900,0,13.300,,1,
389875N1228666W001,2006-03-30 00:00,1363.400,1362.900,0,0.400,,1,
389875N1228666W001,2006-10-11 00:00,1363.400,1362.900,0,13.500,,1,
389875N1228666W001,2007-04-02 00:00,1363.400,1362.900,0,5.900,,1,
389875N1228666W001,2007-10-15 00:00,1363.400,1362.900,0,15.100,,1,
389875N1228666W001,2008-03-31 00:00,1363.400,1362.900,0,6.000,,1,
389875N1228666W001,2008-10-08 00:00,1363.400,1362.900,0,14.700,,1,
389875N1228666W001,2009-04-02 00:00,1363.400,1362.900,0,9.200,,1,
389875N1228666W001,2009-10-01 00:00,1363.400,1362.900,0,16.100,,1,
389875N1228666W001,2012-04-16 00:00,1363.400,1362.900,0,6.400,,5181,
389875N1228666W001,2012-10-03 00:00,1363.400,1362.900,0,13.600,,5181,
389875N1228666W001,2013-04-05 00:00,1363.400,1362.900,0,5.200,,5181,
389875N1228666W001,2013-10-11 00:00,1363.400,1362.900,0,14.000,,5181,
389875N1228666W001,2014-04-03 00:00,1363.400,1362.900,0,12.700,,5181,
389875N1228666W001,2014-10-02 00:00,1363.400,1362.900,0,15.200,,5181,
389875N1228666W001,2014-10-02 00:00,1363.400,1362.900,0,15.200,,5181,
389875N1228666W001,2015-03-18 00:00,1363.400,1362.900,0,4.700,,5181,
389875N1228666W001,2015-09-30 00:00,1363.400,1362.900,0,10.200,,5181,
389875N1228666W001,2016-04-12 00:00,1363.400,1362.900,0,4.900,,5181,
389875N1228666W001,2016-09-30 00:00,1363.400,1362.900,0,14.500,,5181,Measured at ground level; 0.5 ft added to adjust for different RP
389875N1228666W001,2017-04-12 00:00,1363.400,1362.900,0,0,,5181,Water coming from top of casing
389875N1228666W001,2017-10-13 00:00,1363.400,1362.900,0,10.000,,5181,DL
389875N1228666W001,2018-03-28 00:00,1363.400,1362.900,0,7.700,,5181,
389875N1228666W001,2018-10-03 00:00,1363.400,1362.900,0,14.600,,5181,
389875N1228666W001,2019-03-27 00:00,1363.400,1362.900,0,1.800,,5181,SW
389884N1228936W001,1991-10-15 00:00,1371.400,1370.800,0,31.900,,1,
389884N1228936W001,1992-03-10 00:00,1371.400,1370.800,0,1.700,,1,
389884N1228936W001,1992-10-19 00:00,1371.400,1370.800,0,29.600,,1,
389884N1228936W001,1993-03-29 00:00,1371.400,1370.800,,,26,1,
389884N1228936W001,1993-10-25 00:00,1371.400,1370.800,0,19.600,,1,
389884N1228936W001,1994-03-28 00:00,1371.400,1370.800,,,26,1,
389884N1228936W001,1995-04-03 00:00,1371.400,1370.800,0,8.900,,1,
389884N1228936W001,1995-10-23 00:00,1371.400,1370.800,0,11.900,,1,
389884N1228936W001,1996-03-18 00:00,1371.400,1370.800,,,22,1,
389884N1228936W001,1996-11-04 00:00,1371.400,1370.800,0,11.100,,1,
389884N1228936W001,1997-03-19 00:00,1371.400,1370.800,,,22,1,
389884N1228936W001,1997-10-27 00:00,1371.400,1370.800,0,19.600,,1,
389884N1228936W001,1998-03-18 00:00,1371.400,1370.800,,,22,1,
389884N1228936W001,1998-10-26 00:00,1371.400,1370.800,0,12.200,,1,
389884N1228936W001,1999-03-15 00:00,1371.400,1370.800,,,16,1,
389884N1228936W001,1999-10-25 00:00,1371.400,1370.800,0,25.000,,1,
389884N1228936W001,2000-03-13 00:00,1371.400,1370.800,,,16,1,
389884N1228936W001,2000-10-09 00:00,1371.400,1370.800,0,23.000,,1,
389884N1228936W001,2001-03-26 00:00,1371.400,1370.800,0,23.800,,1,
389884N1228936W001,2001-10-22 00:00,1371.400,1370.800,0,28.100,,1,
389884N1228936W001,2002-03-25 00:00,1371.400,1370.800,,,22,1,ARTESIAN
389884N1228936W001,2002-10-21 00:00,1371.400,1370.800,0,16.100,,1,
389884N1228936W001,2003-03-20 00:00,1371.400,1370.800,0,1.400,,1,
389884N1228936W001,2003-10-28 00:00,1371.400,1370.800,0,16.600,,1,
389884N1228936W001,2004-04-01 00:00,1371.400,1370.800,0,41.100,4,1,
389884N1228936W001,2004-10-07 00:00,1371.400,1370.800,0,24.400,,1,
389884N1228936W001,2005-04-08 00:00,1371.400,1370.800,0,2.200,,1,
389884N1228936W001,2005-10-11 00:00,1371.400,1370.800,0,12.000,,1,
389884N1228936W001,2006-03-30 00:00,1371.400,1370.800,0,6.200,,1,
389884N1228936W001,2006-10-16 00:00,1371.400,1370.800,0,10.700,,1,
389884N1228936W001,2007-03-30 00:00,1371.400,1370.800,0,28.700,,1,
389884N1228936W001,2007-10-25 00:00,1371.400,1370.800,0,11.100,,1,
389884N1228936W001,2008-03-18 00:00,1371.400,1370.800,0,2.200,,1,
389884N1228936W001,2008-10-28 00:00,1371.400,1370.800,0,28.300,,1,
389884N1228936W001,2009-04-08 00:00,1371.400,1370.800,0,35.000,3,1,HARD TO GET GOOD CUT
389884N1228936W001,2009-10-28 00:00,1371.400,1370.800,,,22,1,Not measured again until 03/30/2010.
389884N1228936W001,2010-03-30 00:00,1371.400,1370.800,0,16.200,,1,
389884N1228936W001,2010-10-13 00:00,1371.400,1370.800,0,14.700,,1,
389884N1228936W001,2011-04-12 00:00,1371.400,1370.800,0,17.700,,1,
389884N1228936W001,2011-10-12 00:00,1371.440,1370.840,4.600,15.000,,1,
389884N1228936W001,2012-04-05 00:00,1371.440,1370.840,2.400,5.000,,1,
389884N1228936W001,2012-10-24 00:00,1371.440,1370.840,4.100,24.000,,1,
389884N1228936W001,2013-03-27 00:00,1371.440,1370.840,1.200,6.000,,1,
389884N1228936W001,2013-10-24 00:00,1371.400,1370.800,,,22,1,Not measured again until 04/08/2014.
389884N1228936W001,2014-04-08 00:00,1371.400,1370.800,11.300,20.000,,1,
389884N1228936W001,2014-10-24 00:00,1371.400,1370.800,,,22,1,Not measured again until 03/31/2015.
389884N1228936W001,2015-03-31 00:00,1371.400,1370.800,0,8.320,,1,
389884N1228936W001,2015-10-21 00:00,1371.400,1370.800,0,20.670,,1,
389884N1228936W001,2016-03-28 00:00,1371.800,1370.800,,,22,1,Flowing.
389884N1228936W001,2016-10-18 00:00,1371.800,1370.800,0,20.380,,1,
389884N1228936W001,2017-03-27 12:00,1371.800,1370.800,,,22,1,flowing
389884N1228936W001,2017-10-18 00:00,1371.800,1370.800,0,17.740,,1,
389884N1228936W001,2018-03-27 12:00,1371.800,1370.800,-0.200,5.000,,1,
389884N1228936W001,2018-10-24 12:00,1371.800,1370.800,13.000,25.000,,1,
389884N1228936W001,2019-03-26 12:00,1371.800,1370.800,3.400,5.000,,1,
389898N1228293W001,1960-11-20 00:00,1362.860,1362.860,0,17.000,,1,
389898N1228293W001,1961-03-08 00:00,1362.860,1362.860,0,2.700,,1,
389898N1228293W001,1961-10-03 00:00,1362.860,1362.860,0,17.100,,1,
389898N1228293W001,1962-03-09 00:00,1362.860,1362.860,0,2.800,,1,
389898N1228293W001,1962-10-04 00:00,1362.860,1362.860,0,16.500,,1,
389898N1228293W001,1963-03-20 00:00,1362.860,1362.860,0,3.400,,1,
389898N1228293W001,1963-10-16 00:00,1362.860,1362.860,0,7.500,,1,
389898N1228293W001,1964-03-30 00:00,1362.860,1362.860,0,3.000,,1,
389898N1228293W001,1964-10-07 00:00,1362.860,1362.860,0,15.500,,1,
389898N1228293W001,1965-03-19 00:00,1362.860,1362.860,0,2.700,,1,
389898N1228293W001,1965-10-11 00:00,1362.860,1362.860,0,9.700,,1,
389898N1228293W001,1966-03-09 00:00,1362.860,1362.860,0,2.400,,1,
389898N1228293W001,1966-11-10 00:00,1362.860,1362.860,0,13.800,,1,
389898N1228293W001,1966-12-19 00:00,1362.860,1362.860,,,19,1,
389898N1228293W001,1967-04-04 00:00,1362.860,1362.860,0,2.400,,1,
389898N1228293W001,1967-10-26 00:00,1362.860,1362.860,0,5.800,,1,
389898N1228293W001,1968-04-15 00:00,1362.860,1362.860,0,2.700,,1,
389898N1228293W001,1968-10-23 00:00,1362.860,1362.860,0,7.500,,1,
389898N1228293W001,1969-04-15 00:00,1362.860,1362.860,0,2.900,,1,
389898N1228293W001,1969-11-17 00:00,1362.860,1362.860,0,11.600,,1,
389898N1228293W001,1970-04-14 00:00,1362.860,1362.860,0,2.700,,1,
389898N1228293W001,1970-10-08 00:00,1362.860,1362.860,0,6.900,,1,
389898N1228293W001,1971-04-09 00:00,1362.860,1362.860,0,2.300,,1,
389898N1228293W001,1971-10-13 00:00,1362.860,1362.860,0,6.300,,1,
389898N1228293W001,1972-04-06 00:00,1362.860,1362.860,0,2.500,,1,
389898N1228293W001,1972-10-05 00:00,1362.860,1362.860,0,9.000,,1,
389898N1228293W001,1973-03-28 00:00,1362.860,1362.860,0,2.600,,1,
389898N1228293W001,1973-10-09 00:00,1362.860,1362.860,0,6.200,,1,
389898N1228293W001,1974-04-12 00:00,1362.860,1362.860,0,2.400,,1,
389898N1228293W001,1974-10-16 00:00,1362.860,1362.860,0,5.500,,1,
389898N1228293W001,1975-04-09 00:00,1362.860,1362.860,0,2.500,,1,
389898N1228293W001,1975-10-10 00:00,1362.860,1362.860,0,5.400,,1,
389898N1228293W001,1976-04-07 00:00,1362.860,1362.860,0,3.300,,1,
389898N1228293W001,1976-04-21 00:00,1362.860,1362.860,0,1.800,,1,
389898N1228293W001,1976-10-14 00:00,1362.860,1362.860,0,9.400,,1,
389898N1228293W001,1977-03-03 00:00,1362.860,1362.860,0,4.200,,1,
389898N1228293W001,1977-05-03 00:00,1362.860,1362.860,0,3.000,,1,
389898N1228293W001,1977-09-08 00:00,1362.860,1362.860,0,11.200,,1,
389898N1228293W001,1978-04-17 00:00,1362.860,1362.860,0,1.400,,1,
389898N1228293W001,1978-09-12 00:00,1362.860,1362.860,0,7.400,,1,
389898N1228293W001,1979-04-04 00:00,1362.860,1362.860,0,1.800,,1,
389898N1228293W001,1979-10-12 00:00,1362.860,1362.860,0,9.400,,1,
389898N1228293W001,1980-03-28 00:00,1362.860,1362.860,0,0.600,,1,
389898N1228293W001,1980-10-13 00:00,1362.860,1362.860,0,9.100,,1,
389898N1228293W001,1981-03-20 00:00,1362.860,1362.860,0,0,,1,
389898N1228293W001,1981-10-07 00:00,1362.860,1362.860,0,12.000,,1,
389898N1228293W001,1982-04-08 00:00,1362.860,1362.860,0,0.300,,1,
389898N1228293W001,1982-10-15 00:00,1362.860,1362.860,0,2.900,,1,
389898N1228293W001,1983-04-25 00:00,1362.860,1362.860,0,0.600,,1,
389898N1228293W001,1983-12-02 00:00,1362.860,1362.860,0,0,,1,
389898N1228293W001,1984-04-06 00:00,1362.860,1362.860,0,0.800,,1,
389898N1228293W001,1984-10-17 00:00,1362.860,1362.860,0,3.800,,1,
389898N1228293W001,1985-04-05 00:00,1362.860,1362.860,0,0.800,,1,
389898N1228293W001,1985-10-08 00:00,1362.860,1362.860,0,4.500,,1,
389898N1228293W001,1986-04-08 00:00,1362.860,1362.860,0,0.200,,1,
389898N1228293W001,1986-10-30 00:00,1362.860,1362.860,0,3.600,,1,
389898N1228293W001,1987-04-08 00:00,1362.860,1362.860,0,0.900,,1,
389898N1228293W001,1987-10-13 00:00,1362.860,1362.860,0,9.600,,1,
389898N1228293W001,1988-04-18 00:00,1362.860,1362.860,0,1.000,,1,
389898N1228293W001,1988-10-18 00:00,1362.860,1362.860,0,11.100,,1,
389898N1228293W001,1989-04-06 00:00,1362.860,1362.860,0,0.700,,1,
389898N1228293W001,1989-10-13 00:00,1362.860,1362.860,0,10.700,,1,
389898N1228293W001,1990-03-27 00:00,1362.860,1362.860,0,1.200,,1,
389898N1228293W001,1990-10-10 00:00,1362.860,1362.860,0,14.000,,1,
389898N1228293W001,1991-04-02 00:00,1362.860,1362.860,0,1.800,,1,
389898N1228293W001,1991-10-02 00:00,1362.860,1362.860,0,7.700,,1,
389898N1228293W001,1992-04-06 00:00,1362.860,1362.860,0,3.600,,1,
389898N1228293W001,1992-10-02 00:00,1362.860,1362.860,,,24,1,
389898N1228293W001,1993-03-31 00:00,1362.860,1362.860,0,1.100,,1,
389898N1228293W001,1993-10-29 00:00,1362.860,1362.860,0,9.200,,1,
389898N1228293W001,1994-04-05 00:00,1363.860,1362.860,0,2.800,,1,
389898N1228293W001,1994-10-06 00:00,1363.860,1362.860,0,14.000,,1,
389898N1228293W001,1995-04-26 00:00,1363.860,1362.860,0,2.400,,1,
389898N1228293W001,1995-10-13 00:00,1363.860,1362.860,0,5.500,,1,
389898N1228293W001,1996-04-10 00:00,1363.860,1362.860,0,2.500,,1,
389898N1228293W001,1996-10-22 00:00,1363.860,1362.860,0,6.100,,1,
389898N1228293W001,1997-03-31 00:00,1363.860,1362.860,0,2.300,,1,
389898N1228293W001,1999-04-21 00:00,1363.860,1362.860,0,2.600,,1,
389898N1228293W001,1999-10-15 00:00,1363.860,1362.860,0,6.200,,1,
389898N1228293W001,2000-04-07 00:00,1363.860,1362.860,0,2.900,,1,
389898N1228293W001,2000-10-04 00:00,1363.860,1362.860,0,8.100,,1,
389898N1228293W001,2001-04-11 00:00,1363.860,1362.860,0,2.800,,1,
389898N1228293W001,2001-10-04 00:00,1363.860,1362.860,0,10.100,,1,
389898N1228293W001,2002-03-26 00:00,1363.860,1362.860,0,1.700,,1,
389898N1228293W001,2002-10-08 00:00,1363.860,1362.860,0,11.100,,1,
389898N1228293W001,2003-04-02 00:00,1363.860,1362.860,0,1.800,,1,
389898N1228293W001,2003-09-30 00:00,1363.860,1362.860,0,7.900,,1,
389898N1228293W001,2004-03-31 00:00,1363.860,1362.860,0,2.100,,1,
389898N1228293W001,2004-10-07 00:00,1363.860,1362.860,0,9.800,,1,
389898N1228293W001,2005-03-31 00:00,1363.860,1362.860,0,1.300,,1,
389898N1228293W001,2005-10-06 00:00,1363.860,1362.860,0,7.200,,1,
389898N1228293W001,2006-04-06 00:00,1363.860,1362.860,0,1.100,,1,
389898N1228293W001,2006-10-11 00:00,1363.860,1362.860,0,6.600,,1,
389898N1228293W001,2007-04-06 00:00,1363.860,1362.860,0,2.300,,1,
389898N1228293W001,2007-10-22 00:00,1363.860,1362.860,0,9.800,,1,
389898N1228293W001,2008-04-02 00:00,1363.860,1362.860,0,3.700,,1,
389898N1228293W001,2008-10-08 00:00,1363.860,1362.860,0,12.600,,1,
389898N1228293W001,2009-04-02 00:00,1363.860,1362.860,0,3.300,,1,
389898N1228293W001,2009-10-01 00:00,1363.860,1362.860,0,12.200,,1,
389898N1228555W001,1948-11-01 00:00,1358.640,1357.840,0,16.300,,1,
389898N1228555W001,1948-11-30 00:00,1358.640,1357.840,0,14.200,,1,
389898N1228555W001,1949-03-12 00:00,1358.640,1357.840,0,1.900,,1,
389898N1228555W001,1949-10-28 00:00,1358.640,1357.840,0,21.200,,1,
389898N1228555W001,1949-11-15 00:00,1358.640,1357.840,0,17.600,,1,
389898N1228555W001,1950-04-03 00:00,1358.640,1357.840,0,2.600,,1,
389898N1228555W001,1950-10-30 00:00,1358.640,1357.840,0,19.100,,1,
389898N1228555W001,1951-03-28 00:00,1358.640,1357.840,0,1.800,,1,
389898N1228555W001,1951-11-06 00:00,1358.640,1357.840,0,17.500,,1,
389898N1228555W001,1952-04-03 00:00,1358.640,1357.840,0,1.600,,1,
389898N1228555W001,1953-03-17 00:00,1358.640,1357.840,0,2.100,,1,
389898N1228555W001,1953-10-20 00:00,1358.640,1357.840,0,18.300,,1,
389898N1228555W001,1960-03-03 00:00,1358.640,1357.840,0,7.800,,1,
389898N1228555W001,1960-11-16 00:00,1358.640,1357.840,0,21.100,,1,
389898N1228555W001,1961-03-08 00:00,1358.640,1357.840,0,6.300,,1,
389898N1228555W001,1961-10-25 00:00,1358.640,1357.840,0,34.300,,1,
389898N1228555W001,1962-03-09 00:00,1358.640,1357.840,0,5.900,,1,
389898N1228555W001,1962-10-03 00:00,1358.640,1357.840,0,36.300,,1,
389898N1228555W001,1963-03-19 00:00,1358.640,1357.840,0,5.000,,1,
389898N1228555W001,1963-10-16 00:00,1358.640,1357.840,0,19.200,,1,
389898N1228555W001,1964-03-30 00:00,1358.640,1357.840,0,5.800,,1,
389898N1228555W001,1964-10-07 00:00,1358.640,1357.840,0,37.000,,1,
389898N1228555W001,1965-03-19 00:00,1358.640,1357.840,0,5.100,,1,
389898N1228555W001,1965-10-11 00:00,1358.640,1357.840,0,28.600,,1,
389898N1228555W001,1966-03-09 00:00,1358.640,1357.840,0,6.000,,1,
389898N1228555W001,1966-10-19 00:00,1358.640,1357.840,0,48.700,,1,
389898N1228555W001,1966-12-19 00:00,1358.640,1357.840,0,8.100,,1,
389898N1228555W001,1967-03-29 00:00,1358.640,1357.840,0,6.000,,1,
389898N1228555W001,1967-10-23 00:00,1358.640,1357.840,0,23.600,,1,
389898N1228555W001,1968-04-05 00:00,1358.640,1357.840,0,6.400,,1,
389898N1228555W001,1968-10-22 00:00,1358.640,1357.840,0,29.400,,1,
389898N1228555W001,1969-04-14 00:00,1358.640,1357.840,0,5.900,,1,
389898N1228555W001,1969-11-13 00:00,1358.640,1357.840,0,20.500,,1,
389898N1228555W001,1970-04-10 00:00,1358.640,1357.840,0,7.000,,1,
389898N1228555W001,1970-10-07 00:00,1358.640,1357.840,,,16,1,
389898N1228555W001,1971-04-08 00:00,1358.640,1357.840,0,7.700,,1,
389898N1228555W001,1971-10-12 00:00,1358.640,1357.840,0,37.000,,1,
389898N1228555W001,1972-04-04 00:00,1358.640,1357.840,0,13.300,,1,
389898N1228555W001,1972-10-04 00:00,1358.640,1357.840,0,40.700,,1,
389898N1228555W001,1973-03-27 00:00,1358.640,1357.840,0,6.000,,1,
389898N1228555W001,1973-10-05 00:00,1358.640,1357.840,0,37.900,,1,
389898N1228555W001,1974-04-11 00:00,1358.640,1357.840,0,5.300,,1,
389898N1228555W001,1974-10-15 00:00,1358.640,1357.840,0,28.300,,1,
389898N1228555W001,1975-04-09 00:00,1358.640,1357.840,0,6.400,,1,
389898N1228555W001,1975-10-08 00:00,1358.640,1357.840,0,38.100,,1,
389898N1228555W001,1976-04-07 00:00,1358.640,1357.840,0,19.800,,1,
389898N1228555W001,1976-04-20 00:00,1358.640,1357.840,0,15.200,,1,
389898N1228555W001,1976-10-14 00:00,1358.640,1357.840,0,44.300,,1,
389898N1228555W001,1977-03-02 00:00,1358.640,1357.840,0,27.900,,1,
389898N1228555W001,1977-05-02 00:00,1358.640,1357.840,0,23.700,,1,
389898N1228555W001,1977-09-07 00:00,1358.640,1357.840,0,54.300,,1,
389898N1228555W001,1978-04-14 00:00,1358.640,1357.840,0,11.700,,1,
389898N1228555W001,1978-09-11 00:00,1358.640,1357.840,0,36.800,,1,
389898N1228555W001,1979-04-03 00:00,1358.640,1357.840,0,12.000,,1,
389898N1228555W001,1979-10-11 00:00,1358.640,1357.840,0,41.000,,1,
389898N1228555W001,1980-03-27 00:00,1358.640,1357.840,0,7.600,,1,
